Date,Net Worth,Action
2023-04-19 03:56:00,14479.97222683285,0
2023-04-19 03:57:00,14479.97222683285,2
2023-04-19 04:00:00,14480.865170546282,0
2023-04-19 04:04:00,14480.875450490666,1
2023-04-19 04:06:00,14481.260621920906,1
2023-04-19 04:07:00,14481.260621920906,2
2023-04-19 04:09:00,14480.2047239112,0
2023-04-19 04:10:00,14481.276775043292,1
2023-04-19 04:12:00,14481.721180783152,1
2023-04-19 04:15:00,14482.081876523825,2
2023-04-19 04:17:00,14484.11485195519,0
2023-04-19 04:18:00,14485.936472912772,1
2023-04-19 04:23:00,14483.594067710352,2
2023-04-19 04:25:00,14484.157497024073,2
2023-04-19 04:26:00,14484.053158262273,1
2023-04-19 04:27:00,14482.722839049318,1
2023-04-19 04:28:00,14483.515120926391,1
2023-04-19 04:29:00,14482.562870871434,0
2023-04-19 04:31:00,14484.12415138994,2
2023-04-19 04:38:00,14483.186633078896,1
2023-04-19 04:42:00,14483.435102629519,0
2023-04-19 04:45:00,14482.628824229752,0
2023-04-19 04:50:00,14482.982546366424,2
2023-04-19 04:52:00,14483.762128285607,0
2023-04-19 04:53:00,14483.741171898908,0
2023-04-19 04:55:00,14483.782771132748,1
2023-04-19 04:56:00,14483.954768113406,0
2023-04-19 04:59:00,14483.957534144249,1
2023-04-19 05:00:00,14484.423613560308,0
2023-04-19 05:05:00,14483.966438107978,0
2023-04-19 05:17:00,14483.647032526844,0
2023-04-19 05:19:00,14483.403640848523,2
2023-04-19 05:24:00,14484.671305839778,2
2023-04-19 05:30:00,14482.62275921391,2
2023-04-19 05:31:00,14482.82557548351,0
2023-04-19 05:33:00,14482.120725948373,2
2023-04-19 05:36:00,14480.927651724722,0
2023-04-19 05:38:00,14480.290389823984,2
2023-04-19 05:43:00,14481.705257970127,1
2023-04-19 05:49:00,14481.840236801878,0
2023-04-19 05:52:00,14481.731355360711,0
2023-04-19 05:54:00,14480.078183674152,0
2023-04-19 06:00:00,14480.072446105338,0
2023-04-19 06:01:00,14477.943370219464,1
2023-04-19 06:04:00,14478.490212963905,2
2023-04-19 06:17:00,14478.20377152634,2
2023-04-19 06:24:00,14477.459023788675,2
2023-04-19 06:25:00,14476.684976156439,1
2023-04-19 06:32:00,14475.087473120377,2
2023-04-19 06:33:00,14475.018910758314,2
2023-04-19 06:34:00,14477.761405240826,2
2023-04-19 06:50:00,14477.426239863433,1
2023-04-19 06:57:00,14475.959938754952,0
2023-04-19 07:05:00,14472.852608739906,1
2023-04-19 07:09:00,14471.431068810232,0
2023-04-19 07:11:00,14464.369074050763,0
2023-04-19 07:15:00,14462.422449022126,2
2023-04-19 07:16:00,14455.677926796741,1
2023-04-19 07:21:00,14447.577119671976,0
2023-04-19 07:27:00,14434.118828820165,1
2023-04-19 08:07:00,14437.760195608545,2
2023-04-19 08:08:00,14439.718193113471,2
2023-04-19 08:09:00,14436.844768203646,2
2023-04-19 08:10:00,14434.963056315795,0
2023-04-19 08:11:00,14434.322257132364,2
2023-04-19 08:14:00,14433.478029636733,2
2023-04-19 08:15:00,14433.87428033761,1
2023-04-19 08:20:00,14433.463647206834,1
2023-04-19 08:21:00,14435.569402966525,2
2023-04-19 08:22:00,14436.263411282958,0
2023-04-19 08:34:00,14437.124307794596,1
2023-04-19 08:38:00,14437.834921153053,2
2023-04-19 08:43:00,14437.639953969781,0
2023-04-19 08:47:00,14436.165435521261,2
2023-04-19 08:48:00,14436.13554663379,2
2023-04-19 08:54:00,14436.432645489607,1
2023-04-19 08:56:00,14435.4500200298,0
2023-04-19 09:06:00,14433.711657320759,0
2023-04-19 09:14:00,14434.098983903466,1
2023-04-19 09:48:00,14434.178469584287,2
2023-04-19 10:07:00,14434.422537372138,0
2023-04-19 10:19:00,14433.568673173966,0
2023-04-19 10:28:00,14434.910376806192,0
2023-04-19 10:35:00,14439.685754072121,0
2023-04-19 10:36:00,14438.456661929304,1
2023-04-19 10:39:00,14435.130104866546,1
2023-04-19 10:43:00,14430.380654879787,1
2023-04-19 10:45:00,14437.810809825763,0
2023-04-19 10:46:00,14434.389006621665,0
2023-04-19 10:58:00,14440.425147302092,1
2023-04-19 11:03:00,14445.605771980569,2
2023-04-19 11:12:00,14432.72550328454,2
2023-04-19 11:17:00,14437.497877921825,1
2023-04-19 11:18:00,14432.71249684842,0
2023-04-19 11:20:00,14431.668040520672,2
2023-04-19 11:22:00,14431.668040520672,0
2023-04-19 11:23:00,14430.641681806028,1
2023-04-19 11:29:00,14429.200846173419,0
2023-04-19 11:32:00,14429.791359410356,2
2023-04-19 11:38:00,14429.059018669443,1
2023-04-19 11:39:00,14431.16043381034,0
2023-04-19 11:49:00,14430.237874425982,1
2023-04-19 11:53:00,14431.814915084407,0
2023-04-19 12:03:00,14425.693660973186,2
2023-04-19 12:06:00,14430.997041835402,1
2023-04-19 12:07:00,14427.913462405042,1
2023-04-19 12:12:00,14429.725598877787,1
2023-04-19 12:14:00,14428.669938201576,1
2023-04-19 12:16:00,14429.287149656077,2
2023-04-19 12:18:00,14430.590151615575,2
2023-04-19 12:20:00,14430.429299164707,0
2023-04-19 12:22:00,14431.693753247677,2
2023-04-19 12:29:00,14428.070605971474,2
2023-04-19 12:33:00,14425.00673646274,2
2023-04-19 12:35:00,14423.134371762955,2
2023-04-19 12:36:00,14425.271754710684,0
2023-04-19 12:38:00,14424.829861502683,0
2023-04-19 12:39:00,14428.738279738898,0
2023-04-19 12:40:00,14424.812891677992,0
2023-04-19 12:44:00,14425.081447465775,0
2023-04-19 12:48:00,14416.965035335248,1
2023-04-19 12:49:00,14423.993016040658,1
2023-04-19 13:02:00,14426.143838822869,2
2023-04-19 13:05:00,14418.15857766569,0
2023-04-19 13:06:00,14421.12765262942,2
2023-04-19 13:17:00,14429.304843479686,0
2023-04-19 13:19:00,14424.863931318392,1
2023-04-19 13:21:00,14430.006708360177,0
2023-04-19 13:22:00,14430.652313579858,2
2023-04-19 13:24:00,14434.484403414841,0
2023-04-19 13:25:00,14433.534999012469,2
2023-04-19 13:27:00,14435.137159159076,0
2023-04-19 13:28:00,14432.924259204956,2
2023-04-19 13:35:00,14434.071503753665,0
2023-04-19 13:42:00,14434.097767838068,0
2023-04-19 13:49:00,14428.761031425049,2
2023-04-19 13:52:00,14433.596519711251,0
2023-04-19 13:58:00,14433.677668927268,2
2023-04-19 14:01:00,14424.550006619633,0
2023-04-19 14:03:00,14419.35623133719,1
2023-04-19 14:05:00,14420.15474869336,2
2023-04-19 14:07:00,14421.328637456278,2
2023-04-19 14:08:00,14432.868926914694,0
2023-04-19 14:09:00,14435.147840781834,2
2023-04-19 14:10:00,14430.233071224502,0
2023-04-19 14:11:00,14435.010566096858,2
2023-04-19 14:14:00,14433.09556347738,0
2023-04-19 14:18:00,14436.674443373577,1
2023-04-19 14:21:00,14428.235628168013,0
2023-04-19 14:22:00,14420.87363645195,2
2023-04-19 14:32:00,14426.958161794451,0
2023-04-19 14:35:00,14426.926638453959,1
2023-04-19 14:37:00,14421.461974219,0
2023-04-19 14:40:00,14421.104806967141,0
2023-04-19 14:47:00,14423.925611890436,1
2023-04-19 14:48:00,14417.378809149019,0
2023-04-19 14:51:00,14420.133942733031,2
2023-04-19 14:52:00,14415.18937714633,0
2023-04-19 14:56:00,14418.044200849014,1
2023-04-19 14:59:00,14422.40703275528,2
2023-04-19 15:02:00,14424.028829383762,0
2023-04-19 15:03:00,14423.899073521901,2
2023-04-19 15:05:00,14414.589090433446,2
2023-04-19 15:06:00,14400.109500586053,0
2023-04-19 15:07:00,14407.889474366724,2
2023-04-19 15:08:00,14404.604233337492,2
2023-04-19 15:15:00,14405.66586184342,0
2023-04-19 15:17:00,14414.78998924881,0
2023-04-19 15:18:00,14420.677109088763,1
2023-04-19 15:19:00,14420.668127052839,1
2023-04-19 15:23:00,14406.650476262188,2
2023-04-19 15:24:00,14411.716086024495,1
2023-04-19 15:25:00,14404.822631686495,2
2023-04-19 15:27:00,14404.724870192922,1
2023-04-19 15:31:00,14396.584829663816,2
2023-04-19 15:33:00,14396.572828947219,0
2023-04-19 15:35:00,14397.455317326481,2
2023-04-19 15:39:00,14384.336230656765,0
2023-04-19 15:43:00,14384.270329249277,2
2023-04-19 15:44:00,14388.352686826156,1
2023-04-19 15:47:00,14395.3877884989,0
2023-04-19 15:48:00,14403.016272492518,1
2023-04-19 15:52:00,14397.032316574121,2
2023-04-19 15:54:00,14403.114909128535,0
2023-04-19 15:59:00,14398.322177963772,1
2023-04-19 16:01:00,14397.99874637817,2
2023-04-19 16:02:00,14398.819597146192,1
2023-04-19 16:03:00,14400.448606754691,1
2023-04-19 16:04:00,14395.22290596128,2
2023-04-19 16:07:00,14402.803294621346,0
2023-04-19 16:08:00,14403.312117517686,1
2023-04-19 16:20:00,14397.926101424868,2
2023-04-19 16:21:00,14398.244421504753,0
2023-04-19 16:22:00,14398.128190643383,0
2023-04-19 16:26:00,14399.72636498722,2
2023-04-19 16:30:00,14395.72893786583,0
2023-04-19 16:31:00,14401.3734638253,2
2023-04-19 16:33:00,14396.749756390414,2
2023-04-19 16:34:00,14398.308633953282,1
2023-04-19 16:40:00,14396.360338297807,1
2023-04-19 16:41:00,14395.399384173885,0
2023-04-19 16:47:00,14391.077684459804,2
2023-04-19 16:52:00,14388.07599821834,0
2023-04-19 16:54:00,14393.328602080468,0
2023-04-19 16:55:00,14387.2633358149,0
2023-04-19 16:57:00,14387.755269083344,0
2023-04-19 16:58:00,14376.45149248716,0
2023-04-19 17:00:00,14361.415589727687,2
2023-04-19 17:02:00,14361.415589727687,2
2023-04-19 17:03:00,14366.294585935366,1
2023-04-19 17:04:00,14368.159412868506,2
2023-04-19 17:09:00,14357.046640588658,1
2023-04-19 17:12:00,14363.718222272631,1
2023-04-19 17:13:00,14357.925349523495,2
2023-04-19 17:14:00,14352.813060184777,2
2023-04-19 17:15:00,14348.77704228579,2
2023-04-19 17:18:00,14344.08743226875,0
2023-04-19 17:19:00,14367.790445486278,1
2023-04-19 17:20:00,14370.84866260891,1
2023-04-19 17:25:00,14367.569120042335,2
2023-04-19 17:26:00,14366.421280144034,0
2023-04-19 17:32:00,14370.45969349689,0
2023-04-19 17:33:00,14367.773762632365,2
2023-04-19 17:35:00,14365.266893825476,1
2023-04-19 17:40:00,14370.45969349689,2
2023-04-19 17:41:00,14371.707185378822,1
2023-04-19 17:42:00,14375.153091331838,1
2023-04-19 17:45:00,14370.729212378736,2
2023-04-19 17:47:00,14364.547298952202,1
2023-04-19 17:50:00,14363.994735658154,1
2023-04-19 17:54:00,14363.446528898028,2
2023-04-19 17:55:00,14361.945997379566,0
2023-04-19 17:57:00,14361.944784197094,0
2023-04-19 17:58:00,14363.80437537469,0
2023-04-19 17:59:00,14364.120627951157,2
2023-04-19 18:00:00,14362.06130884858,2
2023-04-19 18:02:00,14361.24616613752,1
2023-04-19 18:07:00,14357.716678685414,1
2023-04-19 18:08:00,14353.983220406413,0
2023-04-19 18:10:00,14350.105549179092,2
2023-04-19 18:11:00,14350.105549179092,2
2023-04-19 18:12:00,14355.579542249694,1
2023-04-19 18:13:00,14350.111823434756,2
2023-04-19 18:14:00,14350.111823434756,2
2023-04-19 18:16:00,14349.638939645356,2
2023-04-19 18:19:00,14343.018566593755,1
2023-04-19 18:21:00,14347.83601060067,0
2023-04-19 18:23:00,14347.744165137907,1
2023-04-19 18:27:00,14347.803141241882,2
2023-04-19 18:28:00,14350.604506180694,0
2023-04-19 18:29:00,14354.614424873815,1
2023-04-19 18:30:00,14355.056598436764,2
2023-04-19 18:31:00,14357.709639814464,0
2023-04-19 18:32:00,14355.616684949833,2
2023-04-19 18:34:00,14357.3248843253,1
2023-04-19 18:37:00,14361.710350270998,0
2023-04-19 18:38:00,14350.889270778422,2
2023-04-19 18:43:00,14356.43191083432,0
2023-04-19 18:46:00,14358.79173197332,2
2023-04-19 18:49:00,14361.888997218259,2
2023-04-19 18:52:00,14355.231196833658,1
2023-04-19 18:53:00,14361.185965691464,1
2023-04-19 18:54:00,14359.356570694803,2
2023-04-19 18:55:00,14369.200458057785,2
2023-04-19 18:57:00,14368.851708681592,1
2023-04-19 18:59:00,14366.238851729016,2
2023-04-19 19:01:00,14370.767673483206,1
2023-04-19 19:02:00,14369.013868887596,0
2023-04-19 19:05:00,14365.957244996427,0
2023-04-19 19:08:00,14367.409851124059,0
2023-04-19 19:09:00,14366.825491317928,0
2023-04-19 19:10:00,14367.60971046341,1
2023-04-19 19:13:00,14369.366739872014,1
2023-04-19 19:20:00,14362.432596325996,1
2023-04-19 19:22:00,14368.704140860018,1
2023-04-19 19:24:00,14368.95463085315,0
2023-04-19 19:25:00,14368.200863876029,1
2023-04-19 19:26:00,14368.095213973953,1
2023-04-19 19:27:00,14367.193963028318,2
2023-04-19 19:29:00,14366.572410652017,2
2023-04-19 19:30:00,14359.797489750346,2
2023-04-19 19:34:00,14359.206690955285,1
2023-04-19 19:36:00,14363.494442590736,2
2023-04-19 19:37:00,14373.623479062888,2
2023-04-19 19:38:00,14367.19185160971,2
2023-04-19 19:43:00,14365.141057942972,1
2023-04-19 19:44:00,14371.944924310665,2
2023-04-19 19:48:00,14368.66726265865,2
2023-04-19 19:53:00,14373.58823318041,0
2023-04-19 19:55:00,14372.716365711069,2
2023-04-19 19:56:00,14368.014509001412,2
2023-04-19 20:00:00,14365.990530947587,2
2023-04-19 20:07:00,14363.360642530994,1
2023-04-19 20:09:00,14366.02537593959,0
2023-04-19 20:11:00,14360.575109036967,2
2023-04-19 20:15:00,14364.996285695855,1
2023-04-19 20:16:00,14363.872573611448,0
2023-04-19 20:17:00,14360.076441344096,0
2023-04-19 20:18:00,14365.14980051242,2
2023-04-19 20:20:00,14363.893685820563,0
2023-04-19 20:25:00,14360.320273908823,1
2023-04-19 20:31:00,14359.931747385934,1
2023-04-19 20:32:00,14359.113769280322,2
2023-04-19 20:33:00,14358.734560685338,1
2023-04-19 20:43:00,14351.746230119166,0
2023-04-19 20:46:00,14345.687033738574,1
2023-04-19 20:49:00,14356.470506050162,0
2023-04-19 20:52:00,14319.41452259806,0
2023-04-19 20:55:00,14329.920673617475,1
2023-04-19 20:56:00,14336.544383156424,2
2023-04-19 21:04:00,14331.798529414598,2
2023-04-19 21:05:00,14316.809825870272,1
2023-04-19 21:06:00,14324.389531091636,1
2023-04-19 21:11:00,14314.07800199588,0
2023-04-19 21:17:00,14329.85527628413,0
2023-04-19 21:18:00,14326.02812576953,2
2023-04-19 21:19:00,14323.088244356415,0
2023-04-19 21:22:00,14327.980397874853,1
2023-04-19 21:23:00,14331.719360891631,2
2023-04-19 21:27:00,14337.052473209224,1
2023-04-19 21:28:00,14345.701341643518,2
2023-04-19 21:30:00,14348.335427788405,1
2023-04-19 21:32:00,14350.436152041559,1
2023-04-19 21:33:00,14341.963417682124,0
2023-04-19 21:38:00,14350.910238625205,1
2023-04-19 21:39:00,14349.190672726141,2
2023-04-19 21:41:00,14357.714306712562,1
2023-04-19 21:45:00,14346.374700961947,0
2023-04-19 21:46:00,14353.379217046851,1
2023-04-19 21:47:00,14354.90303574638,1
2023-04-19 21:49:00,14357.934433836905,2
2023-04-19 21:51:00,14358.502984964056,0
2023-04-19 21:54:00,14358.586772668274,2
2023-04-19 21:55:00,14352.595774801506,1
2023-04-19 21:57:00,14360.650271767508,2
2023-04-19 21:58:00,14361.19515071556,0
2023-04-19 22:00:00,14364.154759544823,0
2023-04-19 22:01:00,14360.386839576322,2
2023-04-19 22:02:00,14362.854326989322,2
2023-04-19 22:03:00,14357.952696587821,2
2023-04-19 22:04:00,14357.015841051849,0
2023-04-19 22:05:00,14362.66271697485,2
2023-04-19 22:06:00,14350.832744045785,0
2023-04-19 22:09:00,14351.894719710279,2
2023-04-19 22:10:00,14348.530888653151,1
2023-04-19 22:13:00,14348.25502237257,0
2023-04-19 22:16:00,14348.574027846995,2
2023-04-19 22:17:00,14357.697584415551,2
2023-04-19 22:18:00,14356.214903171003,0
2023-04-19 22:19:00,14355.056949381204,1
2023-04-19 22:22:00,14360.991476017804,2
2023-04-19 22:23:00,14353.381170047942,1
2023-04-19 22:24:00,14351.351701021129,2
2023-04-19 22:26:00,14352.022986929996,2
2023-04-19 22:27:00,14358.189263011422,0
2023-04-19 22:28:00,14354.99640180087,0
2023-04-19 22:29:00,14363.17271796065,0
2023-04-19 22:31:00,14363.17271796065,2
2023-04-19 22:32:00,14361.569257259149,2
2023-04-19 22:34:00,14366.98895443022,2
2023-04-19 22:35:00,14362.07384668191,1
2023-04-19 22:36:00,14358.408036574834,2
2023-04-19 22:37:00,14358.175038648946,1
2023-04-19 22:38:00,14356.860639779408,2
2023-04-19 22:39:00,14355.223817740269,1
2023-04-19 22:40:00,14353.28303826473,2
2023-04-19 22:41:00,14347.402330530578,2
2023-04-19 22:42:00,14353.76426110325,0
2023-04-19 22:44:00,14346.32091761173,0
2023-04-19 22:45:00,14350.28238360252,2
2023-04-19 22:49:00,14350.28238360252,2
2023-04-19 22:53:00,14351.455994230813,0
2023-04-19 22:56:00,14350.701589576065,0
2023-04-19 22:57:00,14350.640670082077,1
2023-04-19 23:00:00,14346.056881400347,1
2023-04-19 23:01:00,14345.994099193644,0
2023-04-19 23:02:00,14339.960147307578,0
2023-04-19 23:03:00,14341.00502135661,1
2023-04-19 23:05:00,14341.238509838877,0
2023-04-19 23:06:00,14339.692687116923,1
2023-04-19 23:07:00,14344.073807088203,2
2023-04-19 23:08:00,14335.623554126732,0
2023-04-19 23:09:00,14302.778128009437,0
2023-04-19 23:10:00,14218.014381232293,0
2023-04-19 23:11:00,14242.91447231096,2
2023-04-19 23:12:00,14239.796890739239,1
2023-04-19 23:13:00,14242.384077730545,2
2023-04-19 23:14:00,14251.334697342096,1
2023-04-19 23:15:00,14234.027839740815,2
2023-04-19 23:16:00,14234.640093161244,0
2023-04-19 23:17:00,14241.92486267643,0
2023-04-19 23:18:00,14234.80110609806,0
2023-04-19 23:20:00,14246.668427450266,1
2023-04-19 23:21:00,14243.242102848502,0
2023-04-19 23:25:00,14240.605152545631,2
2023-04-19 23:26:00,14248.095087259682,1
2023-04-19 23:28:00,14264.894506021705,2
2023-04-19 23:29:00,14276.839844494016,0
2023-04-19 23:30:00,14278.251853569154,2
2023-04-19 23:31:00,14278.98923608617,2
2023-04-19 23:32:00,14283.491976136887,2
2023-04-19 23:33:00,14285.123631068156,2
2023-04-19 23:34:00,14279.350082849816,2
2023-04-19 23:35:00,14287.131821752797,2
2023-04-19 23:36:00,14287.69662538285,2
2023-04-19 23:37:00,14286.879916103742,1
2023-04-19 23:38:00,14279.602493831342,2
2023-04-19 23:39:00,14313.926789598743,0
2023-04-19 23:40:00,14301.377966611206,0
2023-04-19 23:41:00,14294.76918370487,0
2023-04-19 23:42:00,14307.064966609196,0
2023-04-19 23:44:00,14314.039258951037,2
2023-04-19 23:45:00,14316.363775988699,0
2023-04-19 23:46:00,14288.914565028881,2
2023-04-19 23:47:00,14275.551551443028,1
2023-04-19 23:48:00,14282.125182873107,2
2023-04-19 23:51:00,14294.8214313231,1
2023-04-19 23:53:00,14292.43301246662,2
2023-04-19 23:54:00,14293.776204301364,0
2023-04-19 23:55:00,14273.920742075254,2
2023-04-19 23:56:00,14273.21161842432,2
2023-04-19 23:57:00,14279.29485908987,1
2023-04-19 23:59:00,14277.0183978225,2
2023-04-20 00:00:00,14283.771636079971,1
2023-04-20 00:02:00,14295.192537682757,0
2023-04-20 00:03:00,14315.91169497461,2
2023-04-20 00:05:00,14314.962930760852,0
2023-04-20 00:08:00,14305.796515970873,2
2023-04-20 00:10:00,14309.589515194313,1
2023-04-20 00:12:00,14308.246161302679,2
2023-04-20 00:14:00,14327.879743727557,1
2023-04-20 00:15:00,14335.616980061917,0
2023-04-20 00:16:00,14329.49746538304,0
2023-04-20 00:18:00,14331.865944042791,0
2023-04-20 00:19:00,14335.41988752379,2
2023-04-20 00:22:00,14330.58257556354,2
2023-04-20 00:23:00,14335.634850279563,1
2023-04-20 00:24:00,14345.446319418385,1
2023-04-20 00:25:00,14338.617715427034,1
2023-04-20 00:28:00,14336.023152540332,0
2023-04-20 00:29:00,14340.581106882277,0
2023-04-20 00:30:00,14335.708641288398,2
2023-04-20 00:34:00,14338.734285245886,2
2023-04-20 00:35:00,14331.855321706218,1
2023-04-20 00:37:00,14323.766413573981,1
2023-04-20 00:41:00,14326.104745970035,1
2023-04-20 00:42:00,14323.747761107094,2
2023-04-20 00:43:00,14315.951414494837,1
2023-04-20 00:44:00,14305.083614826912,1
2023-04-20 00:47:00,14300.904725153607,2
2023-04-20 00:49:00,14313.44090255591,1
2023-04-20 00:52:00,14306.78524122866,2
2023-04-20 00:59:00,14306.710409030467,1
2023-04-20 01:01:00,14303.873449643528,0
2023-04-20 01:02:00,14317.365401494528,2
2023-04-20 01:03:00,14315.50187223334,2
2023-04-20 01:04:00,14308.867708063513,2
2023-04-20 01:05:00,14313.861966483495,2
2023-04-20 01:07:00,14322.725909120538,0
2023-04-20 01:08:00,14329.59659119623,0
2023-04-20 01:09:00,14304.80014678865,2
2023-04-20 01:12:00,14334.52600484352,2
2023-04-20 01:13:00,14347.743154646922,1
2023-04-20 01:14:00,14350.28057634845,2
2023-04-20 01:16:00,14364.385655806956,2
2023-04-20 01:18:00,14343.422172504443,0
2023-04-20 01:21:00,14364.579256559338,2
2023-04-20 01:25:00,14357.453212628083,0
2023-04-20 01:26:00,14363.826749377904,2
2023-04-20 01:27:00,14357.796549910256,1
2023-04-20 01:30:00,14360.238999896175,2
2023-04-20 01:34:00,14362.185327228704,2
2023-04-20 01:37:00,14353.445790135838,0
2023-04-20 01:38:00,14360.01014962957,2
2023-04-20 01:39:00,14360.04763148425,0
2023-04-20 01:41:00,14364.71834873335,0
2023-04-20 01:42:00,14360.874130245742,1
2023-04-20 01:43:00,14353.339530661135,0
2023-04-20 01:45:00,14360.336523832031,0
2023-04-20 01:50:00,14356.107280465589,0
2023-04-20 01:51:00,14333.960596860277,1
2023-04-20 01:53:00,14321.504574423949,0
2023-04-20 01:54:00,14316.198546646592,2
2023-04-20 01:55:00,14317.889904867923,1
2023-04-20 01:58:00,14335.110911336065,1
2023-04-20 01:59:00,14339.721270706465,2
2023-04-20 02:00:00,14332.575213682345,2
2023-04-20 02:04:00,14305.909961553796,0
2023-04-20 02:09:00,14287.84229509881,2
2023-04-20 02:10:00,14298.487819531281,0
2023-04-20 02:11:00,14288.292327651718,2
2023-04-20 02:12:00,14296.679271044453,0
2023-04-20 02:16:00,14270.592014585829,2
2023-04-20 02:18:00,14275.247704897765,0
2023-04-20 02:26:00,14263.973715520762,0
2023-04-20 02:28:00,14274.739384694116,1
2023-04-20 02:32:00,14280.036236785796,1
2023-04-20 02:35:00,14289.324754968045,0
2023-04-20 02:37:00,14289.324388531191,0
2023-04-20 02:39:00,14278.235307556388,1
2023-04-20 02:42:00,14282.56977637929,2
2023-04-20 02:43:00,14276.029905797546,1
2023-04-20 02:44:00,14242.572271249846,2
2023-04-20 02:45:00,14236.476993743472,1
2023-04-20 02:47:00,14222.83829360407,2
2023-04-20 02:48:00,14227.08144475855,2
2023-04-20 02:49:00,14251.02445610597,1
2023-04-20 02:52:00,14277.843412125669,2
2023-04-20 02:53:00,14267.312805100984,2
2023-04-20 02:54:00,14266.213519932307,0
2023-04-20 02:55:00,14272.995547929218,2
2023-04-20 02:56:00,14302.547704225806,0
2023-04-20 02:58:00,14284.4736235405,1
2023-04-20 03:02:00,14276.070562747922,0
2023-04-20 03:03:00,14299.533008850063,0
2023-04-20 03:09:00,14278.943586555099,0
2023-04-20 03:10:00,14287.035899706232,2
2023-04-20 03:14:00,14302.590350375027,1
2023-04-20 03:15:00,14313.066029050911,0
2023-04-20 03:16:00,14310.256016394977,0
2023-04-20 03:18:00,14307.859095273263,1
2023-04-20 03:21:00,14320.79608138455,2
2023-04-20 03:27:00,14319.708041816883,0
2023-04-20 03:29:00,14321.208239310932,2
2023-04-20 03:31:00,14334.522492070628,0
